Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.551662	0.391799	0.201896	0.708097	8.04832	-1.10146	6.80738	0.0582565	0.05849	0.0497393	-0.717529	0.506348	-0.428711	1529669172689	-51	86
Throax	00b411e8	0.842288	-0.164397	-0.432131	-0.277106	8.1477	0.0103606	5.77739	-0.0164687	0.0816627	0.0150724	-0.655029	0.310791	-0.442139	1529669172692	-50	86
LUpArm	00b411d9	-0.91422	-0.0416412	0.108509	0.388193	1.51397	1.88749	10.5816	-0.060459	0.0269382	0.0123782	-0.187988	0.151611	-1.00537	1529669172689	-54	86
LFoArm	00b41148	0.700329	-0.185666	0.109609	-0.68048	0.993527	-4.02412	8.77947	-0.0562765	0.000391081	0.0190512	-0.00708008	0.820068	-0.663818	1529669172710	-62	86
RUpArm	00b411db	0.753762	-0.162168	0.00078308	-0.636823	1.85457	-2.35429	9.09607	0.0540915	-0.0110957	0.0404451	-0.13208	0.613037	-0.773438	1529669172689	-68	86
RFoArm	00b41204	0.587234	0.057209	-0.0602348	-0.805143	1.23333	0.976632	12.88	0.085409	-0.0130003	-0.050934	-0.133301	0.346436	-1.02222	1529669172687	-59	86
Waist	00b411f7	0.195229	0.612094	-0.211152	0.736642	9.77467	0.142417	1.88655	0.0275484	-0.0288956	0.00433675	-0.916748	0.38623	-0.163574	1529669172710	-50	86
Lthigh	00b411f4	0.634342	-0.430583	-0.554902	-0.322944	9.80447	-1.19696	0.447236	0.0181236	0.0297097	-0.00826393	-0.95752	0.467529	-0.165771	1529669172687	-50	86
Lshank	00b4111b	-0.469909	0.526422	0.466822	0.533051	9.86386	0.559958	0.162885	0.0264791	0.00684105	-0.00449944	-1.02393	0.344971	0.0224609	1529669172689	-50	84
Rthigh	00b411c8	0.407062	-0.587377	-0.361255	-0.598985	9.83684	-0.159589	0.460737	0.0278552	-0.00363521	0.00528428	-0.956299	0.424561	0.1604	1529669172692	-63	86
Rshank	00b411ee	0.538195	-0.382117	-0.632075	-0.405972	9.77818	1.06642	-1.00372	0.0177002	0.0257763	0.00333141	-1.10205	0.314453	-0.130859	1529669172687	-54	88
