Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.641999	0.367952	0.26999	0.61608	7.85577	-0.480974	7.00437	-0.0475709	-0.0732504	-0.00127043	-0.69751	0.463623	-0.505615	1529669642311	-50	85
Throax	00b411e8	0.678308	-0.307537	-0.395858	-0.537229	8.38087	0.464423	5.18519	0.0320066	-0.0277046	-0.0196504	-0.682861	0.297607	-0.42749	1529669642290	-51	84
LUpArm	00b411d9	-0.738507	-0.0277371	0.109222	0.664762	0.726628	1.94805	10.5885	-0.00327824	-0.0862127	0.00521992	-0.116699	0.126221	-1.01611	1529669642287	-56	84
LFoArm	00b41148	0.712253	-0.187147	0.130868	-0.663736	0.758887	-4.18385	9.03904	-0.0677179	-0.059648	-0.027076	0.0563965	0.840088	-0.633301	1529669642311	-55	84
RUpArm	00b411db	0.80132	-0.126717	0.00680199	-0.584622	1.3476	-2.09807	9.1094	-0.258926	-0.0457424	-0.00393128	-0.027832	0.573975	-0.80542	1529669642290	-62	84
RFoArm	00b41204	0.508135	0.0855878	0.013179	-0.856913	0.601501	1.36235	13.0492	-0.215585	-0.0590383	0.00365226	-0.0214844	0.298828	-1.04224	1529669642311	-54	85
Waist	00b411f7	-0.522342	0.461504	0.447468	0.560309	9.63334	0.723511	2.15346	0.0122361	-0.0852915	-0.0191419	-0.925537	0.344971	-0.192383	1529669642308	-50	84
Lthigh	00b411f4	-0.381913	0.675208	0.374149	0.508182	9.67165	-1.00972	-0.556704	0.109822	-0.0068643	0.0095244	-0.981934	0.432129	-0.108887	1529669642311	-50	85
Lshank	00b4111b	-0.491752	0.486891	0.543698	0.474878	9.80694	0.566172	-0.111564	0.0698541	0.0399496	0.00378241	-1.03101	0.347412	0.00683594	1529669642287	-51	82
Rthigh	00b411c8	0.411778	-0.59771	-0.40893	-0.553134	9.78706	0.142638	-0.00703581	-0.0473033	0.000927863	0.00993104	-0.958252	0.416016	0.213135	1529669642290	-57	84
Rshank	00b411ee	0.307439	-0.564581	-0.453032	-0.61765	9.62615	2.20492	-0.641052	-0.0440712	-0.0134233	0.00586317	-1.10986	0.230713	0.194092	1529669642311	-58	87
