Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.584849	-0.429078	-0.45838	-0.513549	9.80825	-0.900949	2.31792	-0.0118501	-0.00201471	-0.000589279	-0.82251	0.454834	-0.0991211	1529828440197	-51	87
Throax	00b411e8	-0.648718	0.340013	0.322492	0.59963	8.3222	-0.505362	5.60804	0.00233516	0.0240148	-0.0191113	-0.613037	0.350098	-0.443604	1529828440197	-49	87
LUpArm	00b411d9	-0.660153	-0.0934649	0.0539969	0.743335	0.198556	1.99271	10.7571	0.0202301	0.0342086	-0.027438	-0.036377	0.0900879	-0.997314	1529828440197	-59	87
LFoArm	00b41148	-0.784619	0.0694628	0.0613988	0.613008	1.75048	-0.822375	9.37075	0.0251627	0.0479809	-0.0570996	-0.00488281	0.492676	-0.902588	1529828440192	-68	87
RUpArm	00b411db	-0.713239	0.216808	-0.121941	0.655298	1.04491	-4.68365	8.50209	0.0387236	0.00141775	-0.00327126	-0.0197754	0.753174	-0.61377	1529828440194	-62	86
RFoArm	00b41204	-0.589687	-0.0611389	0.0484112	0.803858	1.34382	1.16942	13.2411	0.0996185	0.0548657	-0.0136064	-0.0791016	0.285889	-1.02246	1529828440197	-58	87
Waist	00b411f7	-0.512329	0.437645	0.448085	0.587543	9.78211	0.575845	2.15107	0.00902211	0.0476882	-0.0144258	-0.913818	0.321289	-0.189697	1529828440217	-51	87
Lthigh	00b411f4	-0.68233	-0.246357	0.663355	-0.183558	9.87737	0.376485	0.424527	-0.0155109	-0.00371816	-0.0253682	-0.992676	0.35376	0.175293	1529828440194	-52	87
Lshank	00b4111b	0.301519	-0.591623	-0.395724	-0.634406	9.78247	1.39964	-0.0510199	-0.00903422	0.0287381	-0.023371	-1.04395	0.210449	0.220703	1529828440194	-54	85
Rthigh	00b411c8	-0.467502	0.52287	0.542652	0.462144	9.7537	-0.0433081	-1.06334	0.00999715	0.000185239	-0.0114921	-0.9646	0.404785	0.117676	1529828440197	-56	87
Rshank	00b411ee	-0.383374	0.630786	0.397252	0.545274	9.81672	-0.588848	-1.11192	0.00737554	0.0147818	-0.010972	-0.995605	0.461426	0.256348	1529828440200	-52	89
