Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.579334	-0.427345	-0.42875	-0.545821	9.72389	0.00488705	2.62735	0.0783273	0.0555943	-0.0553944	-0.842529	0.420166	-0.150635	1529828580871	-51	87
Throax	00b411e8	-0.678264	0.333051	0.324406	0.569031	8.23302	-1.0415	5.65589	-0.022354	0.0822143	-0.0208232	-0.603271	0.376221	-0.456299	1529828580871	-49	86
LUpArm	00b411d9	0.887402	0.0541522	0.0521411	-0.454826	-0.406451	1.24748	10.7623	0.00424393	0.0110699	0.142234	0.0153809	0.20166	-0.968262	1529828580873	-71	86
LFoArm	00b41148	-0.791706	0.0597291	0.00311065	0.607967	1.12683	0.356136	10.2001	0.0373138	-0.00838077	0.252818	0.0793457	0.548096	-0.872803	1529828580891	-54	86
RUpArm	00b411db	-0.757025	0.181484	-0.12757	0.614575	-0.0860306	-4.64981	8.85612	0.00914074	-0.0145442	-0.0214411	0.074707	0.731689	-0.645508	1529828580894	-54	86
RFoArm	00b41204	-0.673394	-0.111478	0.0549521	0.728761	0.0706976	1.06229	13.6521	-0.0630925	-0.0673199	-0.105655	0.0742188	0.277588	-1.02686	1529828580871	-63	87
Waist	00b411f7	-0.542314	0.426788	0.481339	0.540425	9.83138	0.483768	1.64294	-0.0139113	0.00754081	0.0151347	-0.932617	0.3125	-0.155518	1529828580891	-49	86
Lthigh	00b411f4	-0.442159	-0.581534	0.387997	-0.561936	9.86857	0.665005	0.38626	-0.0089665	-0.0100738	-0.0144886	-1.00513	0.340576	0.16626	1529828580894	-51	87
Lshank	00b4111b	0.326423	-0.576213	-0.406167	-0.629647	9.77128	1.71145	-0.0816998	0.0375818	-0.000378368	-0.0144542	-1.05542	0.208252	0.202881	1529828580894	-54	85
Rthigh	00b411c8	-0.50093	0.50287	0.556651	0.43166	9.68814	-0.329772	-0.95764	0.0118867	-0.0460799	0.00070324	-0.967529	0.420166	0.0830078	1529828580869	-52	86
Rshank	00b411ee	-0.517943	0.492651	0.528603	0.457831	9.87041	-0.159234	-0.592453	-0.0190016	0.0642705	0.0120996	-1.04321	0.47168	0.00805664	1529828580873	-51	89
