Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.532573	-0.392933	-0.36515	-0.654703	9.18743	0.146109	4.5879	0.0339694	-0.029085	0.0220436	-0.828613	0.373535	-0.294434	1529923764727	-53	96
Throax	00b411e8	0.584501	-0.380216	-0.322698	-0.640047	8.66547	-0.260783	4.92527	-0.039648	0.0996658	0.0184815	-0.668701	0.328613	-0.376709	1529923764730	-49	96
LUpArm	00b411d9	0.724375	0.00318849	0.0487816	-0.687671	-0.0385548	-0.538119	10.8371	0.0356725	0.0602295	0.0058885	-0.0239258	0.364746	-0.904053	1529923764730	-56	96
LFoArm	00b41148	0.724876	-0.0498965	0.0397426	-0.68592	0.153862	-1.3427	9.54123	-0.00898304	0.0430571	0.0100564	0.0632324	0.606934	-0.845215	1529923764733	-63	96
RUpArm	00b411db	0.74245	-0.157093	0.112418	-0.641445	0.453167	-3.74815	8.95814	-0.133032	0.0731534	0.0575596	0.0415039	0.690186	-0.693604	1529923764730	-68	96
RFoArm	00b41204	0.779545	-0.0527339	0.00748772	-0.624077	0.29229	-0.0868658	13.6238	0.0969031	0.0794812	-0.0256285	0.0246582	0.442139	-0.962891	1529923764706	-71	96
Waist	00b411f7	0.517944	-0.429518	-0.462519	-0.577343	9.69114	0.638283	2.13511	0.024219	-0.0357329	0.0152051	-0.921387	0.301758	-0.180664	1529923764733	-49	96
Lthigh	00b411f4	0.484947	-0.49279	-0.561201	-0.455013	9.62375	0.0342435	-1.05008	0.0152604	0.0071252	-0.0298727	-0.998047	0.375977	0.121094	1529923764730	-50	96
Lshank	00b4111b	0.59101	-0.38842	-0.61199	-0.353985	9.80952	-0.293995	-0.568629	-0.00615129	7.49684e-05	-0.033083	-1.01514	0.358887	0.0244141	1529923764733	-49	95
Rthigh	00b411c8	0.428867	-0.560871	-0.513548	-0.487613	9.60323	0.0219561	-1.41648	0.02467	0.00675188	-0.00829716	-0.991699	0.417725	0.187988	1529923764733	-52	96
Rshank	00b411ee	0.437933	-0.575203	-0.498494	-0.478393	9.74112	-0.215108	-1.53623	0.0138786	-0.000875978	-0.0192476	-1.00122	0.439209	0.183838	1529923764727	-54	97
