Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.526809	-0.395245	-0.429219	-0.618081	9.60406	0.569474	3.33043	0.00655578	0.078116	-0.0272235	-0.842773	0.388184	-0.236328	1528711748061	-90	81
Throax	00b411e8	0.625798	-0.310309	-0.34436	-0.627297	8.40656	0.196303	5.55235	0.0216431	0.00259791	-0.017509	-0.616455	0.32373	-0.470947	1528711748042	-83	80
LUpArm	00b411d9	0.717041	0.114617	0.0141235	-0.687398	-1.31287	2.02714	10.7314	0.0773387	-0.0240708	0.0143397	0.0690918	0.189941	-0.986328	1528711748039	-96	80
LFoArm	00b41148	0.752556	0.023851	0.0440947	-0.656617	-1.08434	-0.0981048	10.0187	0.0197977	-0.0182913	-0.0282425	0.167969	0.557861	-0.903809	1528711748039	-86	79
RUpArm	00b411db	0.797198	0.0420656	0.0256536	-0.601704	-0.615275	0.280161	10.0337	0.00990431	-0.0297532	-0.000297846	0.222656	0.364258	-0.887207	1528711748039	-89	82
RFoArm	00b41204	0.628865	0.215655	-0.0565098	-0.744868	-0.496689	3.75514	13.3264	-0.00970464	-0.028197	-0.0147655	0.148682	0.0891113	-1.04077	1528711748039	-82	77
Waist	00b411f7	0.624198	-0.362478	-0.439134	-0.534929	9.52289	-0.249899	3.61912	0.0215718	0.0171155	-0.00875876	-0.811279	0.434814	-0.369141	1528711748042	-82	76
Lthigh	00b411f4	0.388186	-0.559964	-0.52881	-0.506074	9.3819	0.54833	-1.86801	0.0183855	0.0378647	-0.0244806	-0.953125	0.400635	0.302734	1528711748061	-84	78
Lshank	00b4111b	0.531412	-0.456153	-0.574399	-0.423783	9.83553	-0.17333	-0.779825	0.00493803	0.019746	-0.0232157	-0.938232	0.405518	0.00170898	1528711748042	-88	75
Rthigh	00b411c8	0.554334	-0.391829	-0.652147	-0.337474	9.64336	-0.390821	-1.4503	0.00185577	0.0121217	-0.00201613	-0.947998	0.378662	-0.00488281	1528711748039	-87	91
Rshank	00b411ee	0.574969	-0.384357	-0.635989	-0.342343	9.83199	-0.0971407	-0.900011	0.0204961	0.00824612	-0.00949296	-1.01392	0.474121	-0.108154	1528711748061	-90	80
