Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.585157	0.394448	0.385591	0.594408	9.60024	-0.347311	3.88318	0.00859111	0.0232903	0.0468487	-0.793701	0.42627	-0.29248	1529645181059	-50	92
Throax	00b411e8	0.648283	-0.354896	-0.399137	-0.542649	8.97102	-0.210993	4.43223	-0.0143371	0.0144025	-0.000623563	-0.670654	0.324463	-0.345947	1529645181062	-50	96
LUpArm	00b411d9	0.708773	-0.0387962	0.0558407	-0.702152	0.31181	-0.845272	10.7844	0.0100372	-0.00449586	0.00741863	-0.0571289	0.43042	-0.889893	1529645181056	-55	97
LFoArm	00b41148	0.800715	-0.177426	0.0565367	-0.569368	0.954483	-3.58146	8.93484	0.076997	-0.00150292	-0.0168847	0.046875	0.812256	-0.731934	1529645181063	-56	98
RUpArm	00b411db	-0.699252	0.0372085	-0.00869319	0.713853	0.476365	-0.39417	9.84388	-0.0759494	0.0220595	0.000778185	0.0385742	0.442871	-0.873779	1529645181056	-71	99
RFoArm	00b41204	0.921078	0.0959786	-0.0477119	-0.374336	1.11354	-0.203091	13.4653	-0.00551305	0.0292751	-0.00508708	-0.0258789	0.463623	-0.950684	1529645181062	-60	98
Waist	00b411f7	-0.523703	0.441957	0.543037	0.485304	9.82782	0.470073	0.589834	0.0313005	-0.00137108	-0.0110679	-0.915283	0.35791	-0.0693359	1529645181060	-51	97
Lthigh	00b411f4	0.465745	-0.468137	-0.571308	-0.487377	9.75755	0.896403	-0.240381	0.012646	0.0616404	-0.0271547	-1.01196	0.337402	0.0307617	1529645181060	-51	95
Lshank	00b4111b	0.51843	-0.467114	-0.572917	-0.429884	9.79059	-0.0588516	-0.717198	0.0234356	0.0533477	-0.0326064	-1.0105	0.361328	0.00439453	1529645181057	-63	100
Rthigh	00b411c8	-0.360277	0.527772	0.525942	0.561285	9.60984	2.1544	-0.606097	0.0427841	0.0638312	0.00560574	-0.996582	0.213623	0.174316	1529645181060	-55	100
Rshank	00b411ee	0.394352	-0.53587	-0.474942	-0.575986	9.77617	1.42242	-0.151865	0.0246196	0.0327105	-0.00444893	-1.09204	0.290283	0.140625	1529645181060	-53	95
