Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.649663	-0.346276	-0.4347	-0.518717	9.06951	-0.0339739	4.43312	0.00530364	-0.0505177	0.00108345	-0.801514	0.404297	-0.298828	1529649801332	-57	78
Throax	00b411e8	0.793635	-0.0926151	-0.600844	-0.0235119	9.47998	-1.04792	2.60536	-0.0212098	0.0247119	0.000299393	-0.697754	0.410645	-0.156006	1529649801312	-49	82
LUpArm	00b411d9	0.619073	0.0353938	-0.0239706	-0.784169	0.532244	0.705376	10.6229	0.20064	-0.0653435	0.0864423	-0.146484	0.243896	-0.971436	1529649801332	-59	83
LFoArm	00b41148	0.71169	-0.150358	0.0204181	-0.68591	1.6591	-3.08822	8.63064	0.472105	-0.00578098	-0.147591	-0.109619	0.734619	-0.787842	1529649801332	-62	85
RUpArm	00b411db	0.822776	-0.0956089	0.0476873	-0.558234	0.637791	-1.67594	9.53148	-0.0638888	0.0405579	-0.0190108	0.0249023	0.563232	-0.791748	1529649801335	-62	85
RFoArm	00b41204	0.807327	0.022438	0.0548121	-0.587124	1.43476	-0.384974	13.5017	-0.116224	0.0409637	0.0485404	-0.0910645	0.480957	-0.938232	1529649801329	-65	85
Waist	00b411f7	0.674192	0.188208	-0.698945	0.146694	9.9736	0.281083	0.47037	0.11633	-0.0942229	0.0257076	-0.913086	0.359863	-0.0544434	1529649801332	-50	83
Lthigh	00b411f4	0.373844	-0.586641	-0.46744	-0.545521	9.6583	0.684283	-0.823446	0.00633831	-0.00136876	-0.00846001	-0.979004	0.344482	0.243164	1529649801335	-50	81
Lshank	00b4111b	0.482931	-0.535215	-0.491686	-0.488434	9.80625	-0.172018	-0.56752	0.0218974	0.0197147	-0.00621221	-1.01123	0.377197	0.0107422	1529649801309	-54	89
Rthigh	00b411c8	0.134926	-0.717103	-0.185017	-0.658275	9.64353	1.01982	-0.769513	-0.0255911	-0.00494223	0.0022269	-0.918457	0.173096	0.469727	1529649801332	-56	97
Rshank	00b411ee	0.306804	-0.638126	-0.330946	-0.623811	9.86833	0.39967	-0.537202	-0.0177692	0.0398038	0.0253099	-1.03833	0.35498	0.233154	1529649801312	-66	83
