Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.685759	-0.304369	-0.45297	-0.481573	9.40732	0.276607	4.06764	-0.00493219	-0.0293665	0.00587065	-0.823486	0.401855	-0.270996	1529647887514	-55	84
Throax	00b411e8	-0.713495	-0.18355	0.56377	-0.373361	9.46768	-1.44306	2.85647	-0.00736199	0.0622532	-0.00177408	-0.688232	0.445557	-0.138428	1529647887511	-50	88
LUpArm	00b411d9	0.729975	-0.0491968	0.0606786	-0.678995	0.128786	-0.614521	11.3672	0.0966874	0.0186305	-0.0266043	-0.0854492	0.443848	-0.883301	1529647887515	-56	89
LFoArm	00b41148	-0.825594	0.175033	-0.0707242	0.531748	0.624719	-3.60495	9.00504	0.0408914	0.0492812	-0.0742411	-0.000976562	0.831543	-0.706055	1529647887535	-54	90
RUpArm	00b411db	0.714414	-0.0372109	0.0551151	-0.696557	-0.0970046	-1.23863	9.71338	-0.0982037	-0.00829854	-0.0303285	0.0339355	0.50415	-0.832764	1529647887535	-69	91
RFoArm	00b41204	0.543921	0.0945067	-0.0796027	-0.829989	0.492935	0.13583	13.4508	-0.0556962	0.00676187	-0.00428796	-0.0288086	0.431152	-0.964844	1529647887532	-57	90
Waist	00b411f7	-0.0364793	-0.664523	0.0455245	-0.744987	9.88888	0.114693	1.48684	-0.0250988	0.103652	-0.0283428	-0.891602	0.403564	-0.134277	1529647887535	-50	88
Lthigh	00b411f4	0.342924	-0.61519	-0.397755	-0.587993	9.67772	0.61891	-0.68025	-0.0445773	-0.0404353	-0.0343386	-0.984375	0.362549	0.172607	1529647887512	-50	87
Lshank	00b4111b	-0.470219	0.604019	0.449326	0.460609	9.7826	-0.353032	-0.852414	-0.0170977	0.0159674	-0.0474964	-0.979248	0.443359	0.0546875	1529647887514	-58	96
Rthigh	00b411c8	0.261684	-0.642368	-0.331747	-0.639397	9.76332	0.909016	-0.262454	0.0602268	0.0266457	-0.00544261	-0.948975	0.255859	0.349121	1529647887536	-59	100
Rshank	00b411ee	0.311474	-0.623852	-0.370454	-0.613643	9.82863	0.762889	-0.608451	0.0100085	-0.00996761	-0.0343168	-1.07031	0.365723	0.205566	1529647887514	-62	88
