Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.512297	-0.433959	-0.336843	-0.660127	9.35164	0.328144	4.24573	0.0739622	-0.0362751	0.00282123	-0.825439	0.39502	-0.26001	1529648392154	-60	83
Throax	00b411e8	0.495084	-0.467848	-0.399366	-0.61361	9.59068	-0.00716581	2.20091	-0.0462825	0.0203052	-0.03169	-0.763672	0.316895	-0.0888672	1529648392152	-50	86
LUpArm	00b411d9	0.687982	-0.0674923	0.0366396	-0.721653	0.580729	-1.70347	10.4776	-0.0143429	0.0756635	0.0365851	-0.0964355	0.46582	-0.863281	1529648392154	-77	87
LFoArm	00b41148	0.673151	-0.193546	0.121768	-0.703264	1.15066	-4.25743	8.59394	0.0386739	0.093766	-0.0284445	-0.017334	0.894531	-0.636475	1529648392149	-56	89
RUpArm	00b411db	0.662126	-0.0206663	-0.00626969	-0.749082	0.592252	-0.0428966	9.8788	-0.0462362	0.0689798	-0.0540853	-0.0400391	0.444824	-0.873779	1529648392149	-60	89
RFoArm	00b41204	0.597415	0.0960055	-0.0207419	-0.795895	1.02496	-0.356723	13.3876	-0.0980121	0.0706429	-0.0268346	-0.0915527	0.489502	-0.934326	1529648392149	-60	89
Waist	00b411f7	0.53136	-0.46419	-0.457783	-0.540942	9.81252	-0.0129531	1.56748	0.0170316	-0.00568227	-0.0187365	-0.887451	0.405762	-0.14917	1529648392149	-49	87
Lthigh	00b411f4	0.423318	-0.547253	-0.463623	-0.553506	9.81693	0.589366	-0.116198	-0.00589608	0.00257507	-0.0174445	-0.991699	0.375977	0.100098	1529648392152	-51	86
Lshank	00b4111b	0.614191	-0.333886	-0.647728	-0.302883	9.82022	-0.126111	-0.46451	0.00571184	0.00189247	-0.0216321	-0.981445	0.385254	-0.0627441	1529648392154	-52	94
Rthigh	00b411c8	0.259694	-0.658385	-0.280823	-0.648249	9.89119	0.597274	-0.128038	-0.0332263	0.0132974	-0.00392241	-0.929932	0.284668	0.343994	1529648392152	-49	100
Rshank	00b411ee	0.332758	-0.6226	-0.37014	-0.603852	9.86231	0.182014	-0.496729	-0.00855571	0.00979115	-0.00583457	-1.01855	0.421387	0.186523	1529648392152	-62	87
